#q2lo q2hi qTlo qThi PDF0  uncertainty
125.036 125.038 0 5 -1.522932037508155e-09 5.209844025920235e-14
125.036 125.038 5 10 -2.627155588680961e-09 2.773298915121813e-15
125.036 125.038 10 15 -2.230087413456396e-09 4.464003181618122e-14
125.036 125.038 15 20 -1.657832003396594e-09 1.547245852972404e-14
125.036 125.038 20 25 -1.192348751531336e-09 1.073155347003477e-14
125.036 125.038 25 30 -8.480945540247524e-10 5.292375577613627e-15
125.036 125.038 30 35 -5.984648536324311e-10 3.124003108874703e-15
125.036 125.038 35 40 -4.173771618293319e-10 1.985686466439046e-15
125.038 125.04 0 5 -1.444808408788046e-09 4.914386359366418e-14
125.038 125.04 5 10 -2.492401886349314e-09 2.13362017888098e-15
125.038 125.04 10 15 -2.115713395182525e-09 4.277889342704728e-14
125.038 125.04 15 20 -1.572815513362406e-09 1.499513805303512e-14
125.038 125.04 20 25 -1.13120865448161e-09 9.956603369251378e-15
125.038 125.04 25 30 -8.046108127791052e-10 5.182415991513981e-15
125.038 125.04 30 35 -5.677832959114434e-10 3.077656146376325e-15
125.038 125.04 35 40 -3.959819865783748e-10 1.963248967071924e-15
125.04 125.042 0 5 -1.374296837704053e-09 4.653810510924022e-14
125.04 125.042 5 10 -2.370778096373734e-09 1.663013835820693e-15
125.04 125.042 10 15 -2.012483596929856e-09 4.100760808119983e-14
125.04 125.042 15 20 -1.496082758904551e-09 1.449663964728339e-14
125.04 125.042 20 25 -1.076025861634926e-09 9.305438927870731e-15
125.04 125.042 25 30 -7.65364000680846e-10 5.048589618030144e-15
125.04 125.042 30 35 -5.400912643006419e-10 3.011434315949608e-15
125.04 125.042 35 40 -3.766715016906017e-10 1.925988533144424e-15
125.042 125.044 0 5 -1.310338407138302e-09 4.421751885635972e-14
125.042 125.044 5 10 -2.260457704200881e-09 1.311593990527434e-15
125.042 125.044 10 15 -1.918847731679969e-09 3.933620973134566e-14
125.042 125.044 15 20 -1.42648137688764e-09 1.399660376175428e-14
125.042 125.044 20 25 -1.025971642259687e-09 8.748904043278331e-15
125.042 125.044 25 30 -7.297647104856142e-10 4.902749551158876e-15
125.042 125.044 30 35 -5.149728795903073e-10 2.934119981928026e-15
125.042 125.044 35 40 -3.591557010776359e-10 1.880164834193103e-15
125.044 125.046 0 5 -1.252061589506857e-09 4.213391875420213e-14
125.044 125.046 5 10 -2.159937422457311e-09 1.045599976434405e-15
125.044 125.046 10 15 -1.83352985797817e-09 3.776673009726453e-14
125.044 125.046 15 20 -1.363062931699513e-09 1.350657844329526e-14
125.044 125.046 20 25 -9.803639218294721e-10 8.26630619998305e-15
125.044 125.046 25 30 -6.973278394476293e-10 4.752289393017839e-15
125.044 125.046 30 35 -4.920858587658454e-10 2.851278885725015e-15
125.044 125.046 35 40 -3.43195899749104e-10 1.829768698932776e-15
125.046 125.048 0 5 -1.198742613378584e-09 4.025002974356292e-14
125.046 125.048 5 10 -2.067968827335741e-09 8.417669008214188e-16
125.046 125.048 10 15 -1.755470354797477e-09 3.629678257243089e-14
125.046 125.048 15 20 -1.305039783741561e-09 1.303313446417464e-14
125.046 125.048 20 25 -9.386362635953937e-10 7.842623652683933e-15
125.046 125.048 25 30 -6.676505284391591e-10 4.601808303691787e-15
125.046 125.048 30 35 -4.711459490502657e-10 2.766442368598849e-15
125.046 125.048 35 40 -3.285938791336994e-10 1.777354230466713e-15
125.048 125.05 0 5 -1.149775467131228e-09 3.853646738916605e-14
125.048 125.05 5 10 -1.983506617957062e-09 6.837949000572381e-16
125.048 125.05 10 15 -1.683782005558869e-09 3.49216537671499e-14
125.048 125.05 15 20 -1.251752445610293e-09 1.257976066397347e-14
125.048 125.05 20 25 -9.003143924910759e-10 7.466718205259654e-15
125.048 125.05 25 30 -6.403954653186893e-10 4.454125589125468e-15
125.048 125.05 30 35 -4.519151469245148e-10 2.681842666095926e-15
125.048 125.05 35 40 -3.151836717898842e-10 1.724555701370158e-15
124.952 125.05 0 40 -7.185745495440165e-08 4.284993951772054e-12
